dataset,suite,model,seed,kind,device,wall_s,budget,split,acc,bacc,logloss,auroc,brier,ece,smece
cc18_1489,openml_cc18,xgb,0,gbdt,cpu,68.1,10,id,0.8828606658446363,0.8526203675187353,0.2692631295639277,0.9456164664818808,0.08260410106991115,0.02028555261102102,0.022775091703447853
cc18_1489,openml_cc18,xgb,0,gbdt,cpu,68.1,20,id,0.8890258939580764,0.8637386891929547,0.26758954106155847,0.947610981565401,0.08146389998007038,0.030109788157946155,0.024400995532797634
cc18_1489,openml_cc18,xgb,0,gbdt,cpu,68.1,30,id,0.8890258939580764,0.8637386891929547,0.26758954106155847,0.947610981565401,0.08146389998007038,0.030109788157946155,0.024400995532797634
cc18_1489,openml_cc18,xgb,1,gbdt,cpu,64.1,0,id,0.8865598027127004,0.8613793685013272,0.2903433895251056,0.9441627436314839,0.08603860618338673,0.04190431648128093,0.04104597484466769
cc18_1489,openml_cc18,xgb,1,gbdt,cpu,64.1,5,id,0.8847102342786684,0.8619128279584085,0.2795068087800785,0.9411306407379706,0.08595093760685871,0.015605221910151845,0.01940692457753296
cc18_1489,openml_cc18,xgb,1,gbdt,cpu,64.1,10,id,0.8847102342786684,0.8619128279584085,0.2795068087800785,0.9411306407379706,0.08595093760685871,0.015605221910151845,0.01940692457753296
cc18_1489,openml_cc18,xgb,1,gbdt,cpu,64.1,20,id,0.8927250308261405,0.8706553301949052,0.2570463529287734,0.9494551747400533,0.07813385893975236,0.01735289468121073,0.01575192630399505
cc18_1489,openml_cc18,xgb,1,gbdt,cpu,64.1,30,id,0.8927250308261405,0.8706553301949052,0.2570463529287734,0.9494551747400533,0.07813385893975236,0.01735289468121073,0.01575192630399505
cc18_1489,openml_cc18,xgb,2,gbdt,cpu,49.8,0,id,0.8865598027127004,0.8613793685013272,0.2903433895251056,0.9441627436314839,0.08603860618338673,0.04190431648128093,0.04104597484466769
cc18_1489,openml_cc18,xgb,2,gbdt,cpu,49.8,5,id,0.8791615289765722,0.8493884464780677,0.29949974177596733,0.9360728584627569,0.09206713793492653,0.043182301604902114,0.03932427607338328
cc18_1489,openml_cc18,xgb,2,gbdt,cpu,49.8,10,id,0.87422934648582,0.8465121650754543,0.2925195665818952,0.9356301421091997,0.09086661755916037,0.01879608349612789,0.01687506141010728
cc18_1489,openml_cc18,xgb,2,gbdt,cpu,49.8,20,id,0.8933415536374846,0.8692492703887837,0.28105904202549703,0.9454569786029595,0.0826923822103929,0.03334385387222805,0.03307460011678473
cc18_1489,openml_cc18,xgb,2,gbdt,cpu,49.8,30,id,0.8834771886559802,0.8573555076480854,0.26842645711830876,0.9462195873113644,0.08264032760649405,0.024191805360202573,0.022403409172419276
cc18_1489,openml_cc18,xgb,3,gbdt,cpu,62.3,0,id,0.8865598027127004,0.8613793685013272,0.2903433895251056,0.9441627436314839,0.08603860618338673,0.04190431648128093,0.04104597484466769
cc18_1489,openml_cc18,xgb,3,gbdt,cpu,62.3,5,id,0.8797780517879161,0.8510529866396821,0.2936802820652065,0.9387529881062372,0.08959419242397344,0.04392551489716393,0.03790571743975807
cc18_1489,openml_cc18,xgb,3,gbdt,cpu,62.3,10,id,0.8847102342786684,0.856385748016484,0.27495713885883577,0.9437246102629533,0.08401771997093,0.02436569712955032,0.021481759933918092
cc18_1489,openml_cc18,xgb,3,gbdt,cpu,62.3,20,id,0.8847102342786684,0.856385748016484,0.27495713885883577,0.9437246102629533,0.08401771997093,0.02436569712955032,0.021481759933918092
cc18_1489,openml_cc18,xgb,3,gbdt,cpu,62.3,30,id,0.8816276202219482,0.859117207092261,0.27909225745740424,0.9423258832328744,0.08562888941498518,0.021090069923517737,0.022331761672346902
cc18_1489,openml_cc18,xgb,4,gbdt,cpu,67.7,0,id,0.8865598027127004,0.8613793685013272,0.2903433895251056,0.9441627436314839,0.08603860618338673,0.04190431648128093,0.04104597484466769
cc18_1489,openml_cc18,xgb,4,gbdt,cpu,67.7,5,id,0.8865598027127004,0.8601511285142329,0.277456987951338,0.9428831742120933,0.08451130477680996,0.030049332727605776,0.024399951191315647
cc18_1489,openml_cc18,xgb,4,gbdt,cpu,67.7,10,id,0.8865598027127004,0.8601511285142329,0.277456987951338,0.9428831742120933,0.08451130477680996,0.030049332727605776,0.024399951191315647
cc18_1489,openml_cc18,xgb,4,gbdt,cpu,67.7,20,id,0.8717632552404438,0.8404681244225438,0.2821844881081914,0.9399372314370775,0.08804694517578789,0.020178039147117795,0.017944512133030718
cc18_1489,openml_cc18,xgb,4,gbdt,cpu,67.7,30,id,0.8859432799013564,0.8597148283397128,0.2783658570280702,0.945361652514409,0.08343934229210336,0.03198869139445272,0.030261267447320345
cc18_151,openml_cc18,catb,0,gbdt,cpu,173.8,0,id,0.8686,0.8634561561815417,0.311745561474794,0.9419489944096372,0.09595663093306842,0.03779519425074136,0.037448954705916235
cc18_151,openml_cc18,catb,0,gbdt,cpu,173.8,5,id,0.8879,0.8847977154937128,0.26925261127143735,0.9547438465707176,0.08188179814725617,0.010095089834620957,0.010870231987301327
cc18_151,openml_cc18,catb,0,gbdt,cpu,173.8,10,id,0.8879,0.8847977154937128,0.26925261127143735,0.9547438465707176,0.08188179814725617,0.010095089834620957,0.010870231987301327
cc18_151,openml_cc18,catb,0,gbdt,cpu,173.8,20,id,0.8879,0.8847977154937128,0.26925261127143735,0.9547438465707176,0.08188179814725617,0.010095089834620957,0.010870231987301327
cc18_151,openml_cc18,catb,0,gbdt,cpu,173.8,30,id,0.8879,0.8847977154937128,0.26925261127143735,0.9547438465707176,0.08188179814725617,0.010095089834620957,0.010870231987301327
cc18_151,openml_cc18,catb,1,gbdt,cpu,183.6,0,id,0.8639,0.8579361172305433,0.3125586411206802,0.9408693422601832,0.09708079520919125,0.032889405056849196,0.03240373363229471
cc18_151,openml_cc18,catb,1,gbdt,cpu,183.6,5,id,0.8561,0.8494826857674999,0.3291148119647145,0.9346820425091997,0.10257115715290115,0.04057304453982491,0.03906794328304315
cc18_151,openml_cc18,catb,1,gbdt,cpu,183.6,10,id,0.8629,0.8571697865514709,0.31329690110723385,0.9393630183911157,0.09762921195209812,0.025101826529996502,0.02359712274713759
cc18_151,openml_cc18,catb,1,gbdt,cpu,183.6,20,id,0.8889,0.8850021947907565,0.2710232569095743,0.9541410163317046,0.0823825055390271,0.008521640617658182,0.010685089532188241
cc18_151,openml_cc18,catb,1,gbdt,cpu,183.6,30,id,0.8889,0.8850021947907565,0.2710232569095743,0.9541410163317046,0.0823825055390271,0.008521640617658182,0.010685089532188241
cc18_151,openml_cc18,catb,2,gbdt,cpu,178.1,0,id,0.8601,0.8541198514967707,0.31540967877260667,0.9399335786359293,0.09805529152191017,0.03160877057656153,0.03084027840190932
cc18_151,openml_cc18,catb,2,gbdt,cpu,178.1,5,id,0.8569,0.8499720023968386,0.32550405145448696,0.9361750747192297,0.10134491815427525,0.03512228348391095,0.03433965599107289
cc18_151,openml_cc18,catb,2,gbdt,cpu,178.1,10,id,0.8722,0.8674722321149949,0.2946857656773688,0.9465879012487141,0.09104058082005727,0.021340121873903575,0.020860659811574322
cc18_151,openml_cc18,catb,2,gbdt,cpu,178.1,20,id,0.8828,0.8792457834603664,0.2765904474858761,0.952955807133911,0.0841509930239447,0.015217846552536204,0.016945605964899753
cc18_151,openml_cc18,catb,2,gbdt,cpu,178.1,30,id,0.8828,0.8792457834603664,0.2765904474858761,0.952955807133911,0.0841509930239447,0.015217846552536204,0.016945605964899753
cc18_151,openml_cc18,catb,3,gbdt,cpu,180.2,0,id,0.8679,0.8634058446350383,0.30930015464310556,0.94270548057528,0.09556943371587204,0.03273651228075052,0.032099759132521534
cc18_151,openml_cc18,catb,3,gbdt,cpu,180.2,5,id,0.8366,0.8275996654586004,0.3742673114642681,0.9156038144279178,0.11761507443690418,0.048710876346138965,0.047379875669680764
cc18_151,openml_cc18,catb,3,gbdt,cpu,180.2,10,id,0.8954,0.8934625034848063,0.2696903916263385,0.9582703881664179,0.07866841027774794,0.027479525832806505,0.028818177109076262
cc18_151,openml_cc18,catb,3,gbdt,cpu,180.2,20,id,0.8828,0.8798127224126339,0.2693306537716477,0.9547593843782285,0.08259796017367792,0.010188493877105926,0.012099498222722195
cc18_151,openml_cc18,catb,3,gbdt,cpu,180.2,30,id,0.8828,0.8798127224126339,0.2693306537716477,0.9547593843782285,0.08259796017367792,0.010188493877105926,0.012099498222722195
cc18_151,openml_cc18,catb,4,gbdt,cpu,204.6,0,id,0.8619,0.8553421123816872,0.31581931319964596,0.9399823910336728,0.09828881913500577,0.03625882687422248,0.034372047071096166
cc18_151,openml_cc18,catb,4,gbdt,cpu,204.6,5,id,0.8832,0.8788889878626834,0.2765164573435344,0.9524097380825909,0.08471547981098665,0.00967458705511165,0.012665925453611851
cc18_151,openml_cc18,catb,4,gbdt,cpu,204.6,10,id,0.8832,0.8788889878626834,0.2765164573435344,0.9524097380825909,0.08471547981098665,0.00967458705511165,0.012665925453611851
cc18_151,openml_cc18,catb,4,gbdt,cpu,204.6,20,id,0.8858,0.8814260282594927,0.2682964800270458,0.9551266915512985,0.08254836099514423,0.006085526047130212,0.01016671639157601
cc18_151,openml_cc18,catb,4,gbdt,cpu,204.6,30,id,0.8858,0.8814260282594927,0.2682964800270458,0.9551266915512985,0.08254836099514423,0.006085526047130212,0.01016671639157601
cc18_151,openml_cc18,lgbm,0,gbdt,cpu,266.3,0,id,0.869,0.8645854016234398,0.3055392346765381,0.9438960335683895,0.09412841291362598,0.030630518621990708,0.03059928615827782
cc18_151,openml_cc18,lgbm,0,gbdt,cpu,266.3,5,id,0.8878,0.8856809777597789,0.2708987547506452,0.9548289536368813,0.0826086710115066,0.017562896432868715,0.01788308210255173
cc18_151,openml_cc18,lgbm,0,gbdt,cpu,266.3,10,id,0.8832,0.8798758403401268,0.2780634679356538,0.9531275495259233,0.08514874295012712,0.02414334175019343,0.023877394097013352
cc18_151,openml_cc18,lgbm,0,gbdt,cpu,266.3,20,id,0.8832,0.8798758403401268,0.2780634679356538,0.9531275495259233,0.08514874295012712,0.02414334175019343,0.023877394097013352
cc18_151,openml_cc18,lgbm,0,gbdt,cpu,266.3,30,id,0.8798,0.8761442354256401,0.2801203483626918,0.9521242445212019,0.08625451096755624,0.024084935796365878,0.022309642979417788
cc18_151,openml_cc18,lgbm,1,gbdt,cpu,169.8,0,id,0.8662,0.8612186626955313,0.30576604961517323,0.9431888463605447,0.09471920023772724,0.02734206542299762,0.02727389051118347
cc18_151,openml_cc18,lgbm,1,gbdt,cpu,169.8,5,id,0.8827,0.8787730914550846,0.2743153814282829,0.9537004992636169,0.08436759175707263,0.01822261247256515,0.01735194814722559
cc18_151,openml_cc18,lgbm,1,gbdt,cpu,169.8,10,id,0.8827,0.8787730914550846,0.2743153814282829,0.9537004992636169,0.08436759175707263,0.01822261247256515,0.01735194814722559
cc18_151,openml_cc18,lgbm,1,gbdt,cpu,169.8,20,id,0.8827,0.8787730914550846,0.2743153814282829,0.9537004992636169,0.08436759175707263,0.01822261247256515,0.01735194814722559
cc18_151,openml_cc18,lgbm,1,gbdt,cpu,169.8,30,id,0.8827,0.8787730914550846,0.2743153814282829,0.9537004992636169,0.08436759175707263,0.01822261247256515,0.01735194814722559
cc18_151,openml_cc18,lgbm,2,gbdt,cpu,200.5,0,id,0.8692,0.8644354541870433,0.30737103771052426,0.94303670595573,0.09478040730734555,0.030305927525084656,0.03039994942136307
cc18_151,openml_cc18,lgbm,2,gbdt,cpu,200.5,5,id,0.8684,0.8636175880317393,0.3099391107985446,0.9427563618843455,0.09539923367462272,0.03319555933965134,0.0324633794630054
cc18_151,openml_cc18,lgbm,2,gbdt,cpu,200.5,10,id,0.8834,0.8804031458567372,0.27389244733520607,0.9542776424141135,0.08386505416918572,0.018769835206682083,0.019648601293855535
cc18_151,openml_cc18,lgbm,2,gbdt,cpu,200.5,20,id,0.8885,0.8855112720562657,0.2658562580420825,0.9560627784246418,0.08116418546052641,0.010086603785402106,0.011621111827530827
cc18_151,openml_cc18,lgbm,2,gbdt,cpu,200.5,30,id,0.8885,0.8855112720562657,0.2658562580420825,0.9560627784246418,0.08116418546052641,0.010086603785402106,0.011621111827530827
cc18_151,openml_cc18,lgbm,3,gbdt,cpu,207.0,0,id,0.8747,0.8721982157792026,0.3010610587135388,0.9453992972990701,0.09255271974190186,0.029431067594569593,0.02938533424598722
cc18_151,openml_cc18,lgbm,3,gbdt,cpu,207.0,5,id,0.8517,0.8462581380475246,0.3450110704291512,0.9293418020958034,0.1067028766131632,0.041881503681335586,0.04070593216452284
cc18_151,openml_cc18,lgbm,3,gbdt,cpu,207.0,10,id,0.8712,0.8676355794617819,0.30505870457766693,0.9450721969858475,0.09319254204589278,0.034880907907157144,0.0340584606837231
cc18_151,openml_cc18,lgbm,3,gbdt,cpu,207.0,20,id,0.8814,0.8784737368602306,0.283069738333916,0.9508467464208988,0.08685144482185786,0.020562502069912537,0.02039959098693807
cc18_151,openml_cc18,lgbm,3,gbdt,cpu,207.0,30,id,0.8814,0.8784737368602306,0.283069738333916,0.9508467464208988,0.08685144482185786,0.020562502069912537,0.02039959098693807
cc18_151,openml_cc18,lgbm,4,gbdt,cpu,213.6,0,id,0.866,0.8606057261725502,0.30668062209525526,0.9430752584362242,0.09505727811576392,0.028038905381881408,0.025947427017705003
cc18_151,openml_cc18,lgbm,4,gbdt,cpu,213.6,5,id,0.8909,0.8871869307869704,0.2608881278830008,0.9580263417298771,0.07901919579810565,0.013378675515975505,0.014567761473575684
cc18_151,openml_cc18,lgbm,4,gbdt,cpu,213.6,10,id,0.8909,0.8871869307869704,0.2608881278830008,0.9580263417298771,0.07901919579810565,0.013378675515975505,0.014567761473575684
cc18_151,openml_cc18,lgbm,4,gbdt,cpu,213.6,20,id,0.8909,0.8871869307869704,0.2608881278830008,0.9580263417298771,0.07901919579810565,0.013378675515975505,0.014567761473575684
cc18_151,openml_cc18,lgbm,4,gbdt,cpu,213.6,30,id,0.8909,0.8871869307869704,0.2608881278830008,0.9580263417298771,0.07901919579810565,0.013378675515975505,0.014567761473575684
cc18_151,openml_cc18,xgb,0,gbdt,cpu,84.8,0,id,0.8784,0.8754617406467416,0.28113708349892724,0.9505248214471773,0.08710914343740683,0.008724199039489034,0.0123590913011594
cc18_151,openml_cc18,xgb,0,gbdt,cpu,84.8,5,id,0.8871,0.8841350435348445,0.26778059465107173,0.9553213705071825,0.08218574795282936,0.012085279381275162,0.013242882965248354
cc18_151,openml_cc18,xgb,0,gbdt,cpu,84.8,10,id,0.8877,0.8845929342950514,0.26700656055814487,0.9555143358306811,0.08143958817264203,0.009521779294684533,0.011824838066083828
cc18_151,openml_cc18,xgb,0,gbdt,cpu,84.8,20,id,0.8877,0.8845929342950514,0.26700656055814487,0.9555143358306811,0.08143958817264203,0.009521779294684533,0.011824838066083828
cc18_151,openml_cc18,xgb,0,gbdt,cpu,84.8,30,id,0.8877,0.8845929342950514,0.26700656055814487,0.9555143358306811,0.08143958817264203,0.009521779294684533,0.011824838066083828
cc18_151,openml_cc18,xgb,1,gbdt,cpu,92.5,0,id,0.8763,0.8727925943247223,0.2860556112881037,0.9487443745666827,0.08874504506376016,0.011827768254652612,0.013695629201598367
cc18_151,openml_cc18,xgb,1,gbdt,cpu,92.5,5,id,0.8853,0.8810831600063997,0.2727330417921415,0.9533715678190344,0.08422563986844595,0.010055559204891328,0.012358738550147663
cc18_151,openml_cc18,xgb,1,gbdt,cpu,92.5,10,id,0.8853,0.8810831600063997,0.2727330417921415,0.9533715678190344,0.08422563986844595,0.010055559204891328,0.012358738550147663
cc18_151,openml_cc18,xgb,1,gbdt,cpu,92.5,20,id,0.8853,0.8810831600063997,0.2727330417921415,0.9533715678190344,0.08422563986844595,0.010055559204891328,0.012358738550147663
cc18_151,openml_cc18,xgb,1,gbdt,cpu,92.5,30,id,0.8853,0.8810831600063997,0.2727330417921415,0.9533715678190344,0.08422563986844595,0.010055559204891328,0.012358738550147663
cc18_151,openml_cc18,xgb,2,gbdt,cpu,67.8,0,id,0.8767,0.8726620222501305,0.2849286366931721,0.9492042755261856,0.08848110423849657,0.009458294748514909,0.011611419984941017
cc18_151,openml_cc18,xgb,2,gbdt,cpu,67.8,5,id,0.8898,0.8869762952536078,0.29628696869386545,0.9579896915331921,0.08373056369730643,0.04894870296381413,0.053517217784318914
cc18_151,openml_cc18,xgb,2,gbdt,cpu,67.8,10,id,0.8657,0.8606910789081765,0.3050513581512219,0.9431480584327745,0.09495226113626522,0.02509790974054485,0.025298481800547022
cc18_151,openml_cc18,xgb,2,gbdt,cpu,67.8,20,id,0.8817,0.8776528051030268,0.2766099853986116,0.9527327136933981,0.08532976913689304,0.017438891074247648,0.017151565157756017
cc18_151,openml_cc18,xgb,2,gbdt,cpu,67.8,30,id,0.8817,0.8776528051030268,0.2766099853986116,0.9527327136933981,0.08532976913689304,0.017438891074247648,0.017151565157756017
cc18_151,openml_cc18,xgb,3,gbdt,cpu,97.4,0,id,0.8814,0.8794650617425671,0.2775997580938808,0.9518524615031404,0.0853423411405718,0.00949049022123218,0.011704867722983209
cc18_151,openml_cc18,xgb,3,gbdt,cpu,97.4,5,id,0.8539,0.8476176224601912,0.3462144144458928,0.9319614949408813,0.10639356256567344,0.053857213032245645,0.052396405426156235
cc18_151,openml_cc18,xgb,3,gbdt,cpu,97.4,10,id,0.8876,0.8852121222060053,0.2632824481484874,0.9582494998278096,0.07975361411204422,0.022631118977814908,0.02337343467064418
cc18_151,openml_cc18,xgb,3,gbdt,cpu,97.4,20,id,0.8876,0.8852121222060053,0.2632824481484874,0.9582494998278096,0.07975361411204422,0.022631118977814908,0.02337343467064418
cc18_151,openml_cc18,xgb,3,gbdt,cpu,97.4,30,id,0.8876,0.8852121222060053,0.2632824481484874,0.9582494998278096,0.07975361411204422,0.022631118977814908,0.02337343467064418
cc18_151,openml_cc18,xgb,4,gbdt,cpu,100.5,0,id,0.8808,0.8764328367104866,0.2807445115430193,0.9507415816237975,0.08631932908269581,0.009797100944630814,0.012081516966391575
cc18_151,openml_cc18,xgb,4,gbdt,cpu,100.5,5,id,0.8757,0.8701458266062083,0.29249932708546655,0.9479178060478956,0.09037510194080944,0.026052909370511763,0.026242491533348886
cc18_151,openml_cc18,xgb,4,gbdt,cpu,100.5,10,id,0.8878,0.8836894534179471,0.2696504594267242,0.9545408995014995,0.08264874036359562,0.009628177475184204,0.01120496677529821
cc18_151,openml_cc18,xgb,4,gbdt,cpu,100.5,20,id,0.8878,0.8836894534179471,0.2696504594267242,0.9545408995014995,0.08264874036359562,0.009628177475184204,0.01120496677529821
cc18_151,openml_cc18,xgb,4,gbdt,cpu,100.5,30,id,0.8878,0.8836894534179471,0.2696504594267242,0.9545408995014995,0.08264874036359562,0.009628177475184204,0.01120496677529821
cc18_1590,openml_cc18,catb,0,gbdt,cpu,170.1,0,id,0.8719,0.791703315774903,0.2902552460145449,0.9200838991160246,0.0917126727578856,0.012757938027982009,0.013422944086598583
cc18_1590,openml_cc18,catb,0,gbdt,cpu,170.1,5,id,0.8689,0.7855299157252789,0.29320810216143,0.918444880293573,0.09282898326636585,0.007997257680689237,0.010378843457071704
cc18_1590,openml_cc18,catb,0,gbdt,cpu,170.1,10,id,0.8689,0.7855299157252789,0.29320810216143,0.918444880293573,0.09282898326636585,0.007997257680689237,0.010378843457071704
cc18_1590,openml_cc18,catb,0,gbdt,cpu,170.1,20,id,0.8689,0.7855299157252789,0.29320810216143,0.918444880293573,0.09282898326636585,0.007997257680689237,0.010378843457071704
cc18_1590,openml_cc18,catb,0,gbdt,cpu,170.1,30,id,0.8689,0.7855299157252789,0.29320810216143,0.918444880293573,0.09282898326636585,0.007997257680689237,0.010378843457071704
cc18_1590,openml_cc18,catb,1,gbdt,cpu,174.7,0,id,0.87,0.7860558451378649,0.2893382706032044,0.9209233294693153,0.09160390346069507,0.011505277089597976,0.012245412292777862
cc18_1590,openml_cc18,catb,1,gbdt,cpu,174.7,5,id,0.8698,0.7826544577713641,0.28977565818064344,0.9210219013597665,0.09157392571877222,0.008013833059713801,0.01166309445900797
cc18_1590,openml_cc18,catb,1,gbdt,cpu,174.7,10,id,0.8698,0.7826544577713641,0.28977565818064344,0.9210219013597665,0.09157392571877222,0.008013833059713801,0.01166309445900797
cc18_1590,openml_cc18,catb,1,gbdt,cpu,174.7,20,id,0.8698,0.7826544577713641,0.28977565818064344,0.9210219013597665,0.09157392571877222,0.008013833059713801,0.01166309445900797
cc18_1590,openml_cc18,catb,1,gbdt,cpu,174.7,30,id,0.8698,0.7826544577713641,0.28977565818064344,0.9210219013597665,0.09157392571877222,0.008013833059713801,0.01166309445900797
cc18_1590,openml_cc18,catb,2,gbdt,cpu,160.4,0,id,0.8715,0.7900187694779413,0.28932906863433805,0.9216254435918382,0.09098344453495263,0.011250483094878118,0.012386970884505659
cc18_1590,openml_cc18,catb,2,gbdt,cpu,160.4,5,id,0.8701,0.777536430319136,0.29188645075161657,0.9209551599497872,0.09188547666310076,0.01624019760172282,0.016538218909543854
cc18_1590,openml_cc18,catb,2,gbdt,cpu,160.4,10,id,0.8722,0.7853407173697102,0.28862017544394064,0.9224559337464199,0.09069364021481877,0.012219473394047982,0.013093975812580302
cc18_1590,openml_cc18,catb,2,gbdt,cpu,160.4,20,id,0.8722,0.7853407173697102,0.28862017544394064,0.9224559337464199,0.09069364021481877,0.012219473394047982,0.013093975812580302
cc18_1590,openml_cc18,catb,2,gbdt,cpu,160.4,30,id,0.8722,0.7853407173697102,0.28862017544394064,0.9224559337464199,0.09069364021481877,0.012219473394047982,0.013093975812580302
cc18_1590,openml_cc18,catb,3,gbdt,cpu,170.4,0,id,0.8664,0.7768156792942641,0.2887506274830951,0.9220657166510986,0.09163569909327522,0.010548665599442848,0.011618990301332318
cc18_1590,openml_cc18,catb,3,gbdt,cpu,170.4,5,id,0.8635,0.7629185528850996,0.2966985010048352,0.9189435136137958,0.09394416022542085,0.017247369178131047,0.0182761352655678
cc18_1590,openml_cc18,catb,3,gbdt,cpu,170.4,10,id,0.8635,0.7629185528850996,0.2966985010048352,0.9189435136137958,0.09394416022542085,0.017247369178131047,0.0182761352655678
cc18_1590,openml_cc18,catb,3,gbdt,cpu,170.4,20,id,0.8635,0.7629185528850996,0.2966985010048352,0.9189435136137958,0.09394416022542085,0.017247369178131047,0.0182761352655678
cc18_1590,openml_cc18,catb,3,gbdt,cpu,170.4,30,id,0.8635,0.7629185528850996,0.2966985010048352,0.9189435136137958,0.09394416022542085,0.017247369178131047,0.0182761352655678
cc18_1590,openml_cc18,catb,4,gbdt,cpu,175.2,0,id,0.8682,0.7802518395097382,0.2904304590701263,0.9198813792460206,0.0917856444576183,0.010091169895714066,0.011662473111620554
cc18_1590,openml_cc18,catb,4,gbdt,cpu,175.2,5,id,0.8699,0.7897409540980989,0.2905180029072086,0.9204122532590693,0.09176602241322084,0.015077002531084464,0.014614337973427979
cc18_1590,openml_cc18,catb,4,gbdt,cpu,175.2,10,id,0.8668,0.7800549357171408,0.29367396738457224,0.9185322685461239,0.09289429737140813,0.010721165768097752,0.013572023493542753
cc18_1590,openml_cc18,catb,4,gbdt,cpu,175.2,20,id,0.8693,0.7762094961539541,0.2900100761248955,0.9206748375860675,0.09149579588509686,0.011801611561576936,0.013077842790018843
cc18_1590,openml_cc18,catb,4,gbdt,cpu,175.2,30,id,0.8693,0.7762094961539541,0.2900100761248955,0.9206748375860675,0.09149579588509686,0.011801611561576936,0.013077842790018843
cc18_1590,openml_cc18,lgbm,0,gbdt,cpu,331.4,0,id,0.8696,0.795417110488196,0.28994274360807193,0.9203461045671142,0.09160108047247999,0.012777812625910205,0.014458257922415304
cc18_1590,openml_cc18,lgbm,0,gbdt,cpu,331.4,5,id,0.8689,0.793942805517682,0.2942877723637984,0.9181445067433254,0.09273013596339419,0.016115331059067605,0.016560961423053383
cc18_1590,openml_cc18,lgbm,0,gbdt,cpu,331.4,10,id,0.8715,0.7986935462881275,0.2877186444999538,0.9226530927428469,0.09078827802982656,0.01877420052690241,0.019443499907755745
cc18_1590,openml_cc18,lgbm,0,gbdt,cpu,331.4,20,id,0.8715,0.7986935462881275,0.2877186444999538,0.9226530927428469,0.09078827802982656,0.01877420052690241,0.019443499907755745
cc18_1590,openml_cc18,lgbm,0,gbdt,cpu,331.4,30,id,0.8733,0.8010341179722367,0.28756401749473726,0.9226858753287372,0.09077841439269493,0.01951803826241563,0.01917830812778629
cc18_1590,openml_cc18,lgbm,1,gbdt,cpu,201.9,0,id,0.8685,0.7881960599282046,0.28823348962370504,0.9217040188416884,0.09155712044125427,0.010535656917567249,0.01241618699719711
cc18_1590,openml_cc18,lgbm,1,gbdt,cpu,201.9,5,id,0.8618,0.7839280065959928,0.29985313490122756,0.9168322400615438,0.09524632798604694,0.02775348902741886,0.02725294129061814
cc18_1590,openml_cc18,lgbm,1,gbdt,cpu,201.9,10,id,0.8702,0.7901680453588411,0.2873577860722244,0.9220521419014649,0.09127687473815937,0.009089301428678375,0.01273555917814003
cc18_1590,openml_cc18,lgbm,1,gbdt,cpu,201.9,20,id,0.8702,0.7901680453588411,0.2873577860722244,0.9220521419014649,0.09127687473815937,0.009089301428678375,0.01273555917814003
cc18_1590,openml_cc18,lgbm,1,gbdt,cpu,201.9,30,id,0.8702,0.7901680453588411,0.2873577860722244,0.9220521419014649,0.09127687473815937,0.009089301428678375,0.01273555917814003
cc18_1590,openml_cc18,lgbm,2,gbdt,cpu,185.0,0,id,0.8736,0.798822200996665,0.28590234824268984,0.9239501796967964,0.08990629072496573,0.012568911696667288,0.014260709200532625
cc18_1590,openml_cc18,lgbm,2,gbdt,cpu,185.0,5,id,0.8741,0.7968673030384217,0.28316940298488924,0.9254544368399608,0.08919156652495686,0.009483085000859868,0.010798322613821838
cc18_1590,openml_cc18,lgbm,2,gbdt,cpu,185.0,10,id,0.8741,0.7968673030384217,0.28316940298488924,0.9254544368399608,0.08919156652495686,0.009483085000859868,0.010798322613821838
cc18_1590,openml_cc18,lgbm,2,gbdt,cpu,185.0,20,id,0.8741,0.7968673030384217,0.28316940298488924,0.9254544368399608,0.08919156652495686,0.009483085000859868,0.010798322613821838
cc18_1590,openml_cc18,lgbm,2,gbdt,cpu,185.0,30,id,0.8741,0.7968673030384217,0.28316940298488924,0.9254544368399608,0.08919156652495686,0.009483085000859868,0.010798322613821838
cc18_1590,openml_cc18,lgbm,3,gbdt,cpu,215.9,0,id,0.8685,0.7853336409649452,0.2895870356250337,0.9216894877977548,0.09170122942615237,0.012215085187128499,0.014273600651095689
cc18_1590,openml_cc18,lgbm,3,gbdt,cpu,215.9,5,id,0.8648,0.765629145045233,0.30388975943690877,0.9165113971807164,0.09542099853688209,0.02027251060259383,0.021028393049778375
cc18_1590,openml_cc18,lgbm,3,gbdt,cpu,215.9,10,id,0.8665,0.7798788848639322,0.29304582843367644,0.9199474853968239,0.09263304702792477,0.012386823188953126,0.013643034919387353
cc18_1590,openml_cc18,lgbm,3,gbdt,cpu,215.9,20,id,0.8676,0.7851698962500321,0.290055817281515,0.9213644668812189,0.09201783911654234,0.013764053500627692,0.014631926888552173
cc18_1590,openml_cc18,lgbm,3,gbdt,cpu,215.9,30,id,0.8676,0.7851698962500321,0.290055817281515,0.9213644668812189,0.09201783911654234,0.013764053500627692,0.014631926888552173
cc18_1590,openml_cc18,lgbm,4,gbdt,cpu,275.9,0,id,0.8685,0.7875228648465488,0.2887546396097216,0.9208527786394002,0.09120211909241338,0.012101126019488782,0.01287918200060635
cc18_1590,openml_cc18,lgbm,4,gbdt,cpu,275.9,5,id,0.8614,0.7782436082476671,0.3305486835957739,0.9148276989834924,0.09837540236026046,0.0477160043705389,0.05177250707451185
