dataset,suite,model,seed,kind,device,wall_s,split,acc,bacc,auroc,logloss,brier,ece,smece,optimism_gap,acc_degradation
cc18_1461,openml_cc18,tabpfn2,3,tfm,cuda,12.2,id,0.911,0.7130543091362966,0.9362027705758983,0.19367955229882108,0.0607930810091937,0.014092979448288676,0.015395228617781217,,
cc18_1461,openml_cc18,tabpfn2,4,tfm,cuda,12.3,id,0.9091,0.7183355878841847,0.9320801068740142,0.1992382888052978,0.062118697919079466,0.014048236339353024,0.017883425901603384,,
cc18_1461,openml_cc18,xgb,0,gbdt,cpu,89.8,id,0.9032,0.6793066481986975,0.925905187206299,0.21000192761932712,0.06609998556476553,0.01790482057668269,0.018421198985020714,1.915166803836965e-05,
cc18_1461,openml_cc18,xgb,1,gbdt,cpu,70.3,id,0.9042,0.6974821039478791,0.9242841192544357,0.2093992096153609,0.06551268549328104,0.014091981652192772,0.014199555427921857,-0.008427133479140952,
cc18_1461,openml_cc18,xgb,2,gbdt,cpu,67.0,id,0.905,0.6743036815796122,0.9250985576239847,0.20494922614518554,0.06413392524124559,0.017604816034808755,0.017429072806593143,-0.010676700871543598,
cc18_1461,openml_cc18,xgb,3,gbdt,cpu,80.4,id,0.9058,0.6809591811991564,0.9231287658684305,0.20931095655625895,0.0645859200534308,0.015015683858096596,0.01477096419636616,-0.004769991487713954,
cc18_1461,openml_cc18,xgb,4,gbdt,cpu,81.9,id,0.9039,0.6997637170076699,0.9219161916029481,0.21196732592015796,0.065918735713584,0.01894204511223361,0.01853504679030144,0.006623451673734904,
cc18_1486,openml_cc18,catb,0,gbdt,cpu,352.8,id,0.9661,0.9575813873716104,0.9936069408462083,0.08947847581579658,0.025491704230159777,0.005489429965932328,0.008673734380015096,-0.004146949812590367,
cc18_1486,openml_cc18,catb,1,gbdt,cpu,405.3,id,0.9651,0.9569053724612209,0.993238394481176,0.09296304447466286,0.026381350635794183,0.008494991390914934,0.01043923805495426,-4.417343737322943e-05,
cc18_1486,openml_cc18,catb,2,gbdt,cpu,344.0,id,0.9661,0.9576558773845184,0.9932519179998083,0.09363397885013057,0.026265998718447783,0.006690360451149168,0.010549309179069105,-0.0017226990357812194,
cc18_1486,openml_cc18,catb,3,gbdt,cpu,371.5,id,0.9644,0.954877863793784,0.9932891183891471,0.09279699243058098,0.02655291166800608,0.006016194240185257,0.009254667100643023,-0.0017908089310549186,
cc18_1486,openml_cc18,catb,4,gbdt,cpu,391.4,id,0.9654,0.9569649945646779,0.993437586937579,0.09158505770082681,0.02634399090864416,0.0030426322961169283,0.007386128324631257,-0.00679033048156015,
cc18_1486,openml_cc18,lgbm,0,gbdt,cpu,274.3,id,0.9663,0.9567690214930205,0.9938835578128478,0.09198613774299014,0.0257988301277223,0.011488489050370553,0.014582571803740237,-0.005665740406347597,
cc18_1486,openml_cc18,lgbm,1,gbdt,cpu,290.5,id,0.965,0.9565162512423461,0.993450781099028,0.09171234133448669,0.026147460900217016,0.006478907023650597,0.009274641288010614,-0.00320027129404625,
cc18_1486,openml_cc18,lgbm,2,gbdt,cpu,302.4,id,0.9662,0.9596198695699331,0.9927735090183305,0.09613934619165047,0.02718926805839224,0.004923454743707,0.008409433300643074,-0.002814255009673583,
cc18_1486,openml_cc18,lgbm,3,gbdt,cpu,358.4,id,0.9646,0.9552283720307276,0.9933809263392743,0.09239918269700763,0.026634005765457817,0.005035627213437252,0.007398230210641776,-0.007722018298169847,
cc18_1486,openml_cc18,lgbm,4,gbdt,cpu,388.9,id,0.9643,0.9557746161265456,0.9937133360867397,0.08988243364343877,0.025874666446826997,0.004603747201293379,0.00852295603842737,-0.008996576032437892,
cc18_1486,openml_cc18,logreg,0,linear,cpu,1.2,id,0.944,0.9311328859656378,0.9863310109033843,0.13520582926804214,0.04016460740775831,0.006649823538757696,0.009225196151116555,,
cc18_1486,openml_cc18,logreg,1,linear,cpu,1.2,id,0.9474,0.9348642327403025,0.9875812141379218,0.12847321776684653,0.03816850135221423,0.006266420938889396,0.008073955266859514,,
cc18_1486,openml_cc18,logreg,2,linear,cpu,1.2,id,0.9472,0.9361190396477828,0.9869606707316475,0.13137720387943547,0.03862762269239804,0.006371362613579081,0.008667760445740046,,
cc18_1486,openml_cc18,logreg,3,linear,cpu,1.2,id,0.9466,0.936423288793236,0.9870798210784678,0.13141929073508263,0.038866089476766945,0.006492391805140524,0.009252254118998571,,
cc18_1486,openml_cc18,logreg,4,linear,cpu,1.2,id,0.9462,0.9342756192406727,0.9871733996438548,0.13120802208175206,0.03872699580276018,0.006529005822846332,0.00930624297983988,,
cc18_1486,openml_cc18,mlp,0,mlp,cpu,4.1,id,0.954,0.9381219829743043,0.989030432974314,0.12766643376562617,0.03566500339956514,0.017382108903862537,0.021424210882530555,,
cc18_1486,openml_cc18,mlp,1,mlp,cpu,3.4,id,0.9528,0.9420396624627468,0.9893646515346287,0.11822112310768962,0.034525024149141624,0.006915673675760624,0.010719559249899284,,
cc18_1486,openml_cc18,mlp,2,mlp,cpu,4.3,id,0.9529,0.9457893537355127,0.9884747662675234,0.12689975836909412,0.035280377498004535,0.013719477417320023,0.01668273134672764,,
cc18_1486,openml_cc18,mlp,3,mlp,cpu,4.5,id,0.9554,0.9481603368959428,0.9888738523944931,0.12542076267079044,0.03479570617266731,0.014391624433919798,0.01816892738835927,,
cc18_1486,openml_cc18,mlp,4,mlp,cpu,4.1,id,0.9577,0.946424146311273,0.9898013258019092,0.11654501726643467,0.03292373775670902,0.011261708839982737,0.013672891528428288,,
cc18_1486,openml_cc18,tabicl,0,tfm,cuda,42.8,id,0.9674,0.9601826772160937,0.9946502710865919,0.08284240132050491,0.024039045932402758,0.004685543818306169,0.008957367083168409,,
cc18_1486,openml_cc18,tabicl,1,tfm,cuda,42.8,id,0.9681,0.9616604509790674,0.9946508688290703,0.0834346895183367,0.024398990293561695,0.005281676767813054,0.009126732896523831,,
cc18_1486,openml_cc18,tabicl,2,tfm,cuda,42.8,id,0.9661,0.9593394533595128,0.9940818401501097,0.08785431627584603,0.025286653558560666,0.0065980839853175014,0.009885055517950502,,
cc18_1486,openml_cc18,tabicl,3,tfm,cuda,42.7,id,0.9655,0.9575427219615358,0.9944861282944499,0.08459740601814159,0.024754488374629922,0.004295515029970562,0.009008262950241411,,
cc18_1486,openml_cc18,tabicl,4,tfm,cuda,42.8,id,0.967,0.9587155727187273,0.9947295145957089,0.0828622279543852,0.024292064968301882,0.006962038559466607,0.010688774808853304,,
cc18_1486,openml_cc18,tabpfn25,0,tfm,cuda,39.4,id,0.9683,0.9612348727552131,0.9945396144768903,0.08271343414501287,0.023951172240881665,0.005303391928318895,0.008675117395280825,,
cc18_1486,openml_cc18,tabpfn25,1,tfm,cuda,39.4,id,0.9672,0.9607129045193716,0.9944096210547377,0.08399124961898685,0.024496277591106532,0.005177060153731143,0.007983808075543327,,
cc18_1486,openml_cc18,tabpfn25,2,tfm,cuda,39.3,id,0.9658,0.958708651725126,0.9942002533601403,0.08621265835341287,0.025083465409231554,0.003571433903509746,0.007778402961875693,,
cc18_1486,openml_cc18,tabpfn25,3,tfm,cuda,39.2,id,0.9665,0.9587687896715664,0.9944539807990931,0.08431511141764583,0.02477205018492409,0.003052062313258657,0.0077019381431746746,,
cc18_1486,openml_cc18,tabpfn25,4,tfm,cuda,39.2,id,0.9666,0.9590665707468145,0.9945396030928024,0.08379403810343386,0.02474325994028743,0.0029956833476200637,0.008431978337418653,,
cc18_1486,openml_cc18,tabpfn2,0,tfm,cuda,54.1,id,0.9641,0.9566067447782163,0.9937341738455121,0.09009155716299708,0.026371591186565683,0.004115354227274664,0.007490641078851197,,
cc18_1486,openml_cc18,tabpfn2,1,tfm,cuda,54.5,id,0.9635,0.9551498858520348,0.9933587600203942,0.09257571007386423,0.02698316531499222,0.004904515274288131,0.0077768423092088,,
cc18_1486,openml_cc18,tabpfn2,2,tfm,cuda,54.3,id,0.9648,0.9570619481037314,0.9933797699439717,0.09279786838193647,0.0268588439773959,0.005574250360764559,0.008690479432163119,,
cc18_1486,openml_cc18,tabpfn2,3,tfm,cuda,54.5,id,0.965,0.9581405770983009,0.9935280054217694,0.09124073087994214,0.026490405299119335,0.0055475454682949905,0.008394462453159307,,
cc18_1486,openml_cc18,tabpfn2,4,tfm,cuda,54.6,id,0.9645,0.9572815545879143,0.9938111106072731,0.09025462851480338,0.02664185354489987,0.004706765545299285,0.009421642723196478,,
cc18_1486,openml_cc18,xgb,0,gbdt,cpu,150.5,id,0.9656,0.9565971673086682,0.9939912183936137,0.08927213760448073,0.02557650911011166,0.007107915025018147,0.009664985710343892,-0.00720886887592781,
cc18_1486,openml_cc18,xgb,1,gbdt,cpu,111.1,id,0.9641,0.9565266589739669,0.9933861202983195,0.09303173074992448,0.02668518310498996,0.005840467748977249,0.009158188552865099,-0.0022063132993895562,
cc18_1486,openml_cc18,xgb,2,gbdt,cpu,103.3,id,0.9669,0.9597939835694439,0.9935011986456863,0.09225927637209089,0.026321507704901263,0.0065980534846894435,0.009050324339906726,-0.0061239881976786065,
cc18_1486,openml_cc18,xgb,3,gbdt,cpu,131.0,id,0.9635,0.9534058714224755,0.9931212451982896,0.09465574708386996,0.02735729343008238,0.005737119998782862,0.007800392744126765,-0.008822660910223448,
cc18_1486,openml_cc18,xgb,4,gbdt,cpu,133.1,id,0.9649,0.9567202518754006,0.9933593967343947,0.09277076958497996,0.02666394308027682,0.0051837115786969555,0.008203698042760154,-0.0073135558689533114,
cc18_1489,openml_cc18,catb,0,gbdt,cpu,134.6,id,0.8902589395807645,0.861540689574259,0.9494936718142755,0.25963576981016023,0.07982442572525256,0.014241616517795304,0.018959652150442055,0.009190698286022758,
cc18_1489,openml_cc18,catb,1,gbdt,cpu,132.2,id,0.8970406905055487,0.8700247114552627,0.9559630134776423,0.2444712977550562,0.07431888862543835,0.021261319262831358,0.022751990537983272,-0.00345258243418739,
cc18_1489,openml_cc18,catb,2,gbdt,cpu,123.1,id,0.8927250308261405,0.8675847302271694,0.9515010192558699,0.2570082542384911,0.07819635796052825,0.025372861148809385,0.024112700489345905,-0.004323504682599455,
cc18_1489,openml_cc18,catb,3,gbdt,cpu,126.0,id,0.8988902589395807,0.8737900919530115,0.9539098361857832,0.24902158771813607,0.07549742385292793,0.017145695949326266,0.020252099459960052,0.003159104938232571,
cc18_1489,openml_cc18,catb,4,gbdt,cpu,135.2,id,0.8976572133168927,0.8723033716104243,0.9532700514760879,0.25017209911976024,0.07647430404556323,0.023624590704165963,0.023220303780083277,0.007729449278913864,
cc18_1489,openml_cc18,lgbm,0,gbdt,cpu,105.9,id,0.8736128236744759,0.8417770249461041,0.9423460483669909,0.2767609824595924,0.0859485060458273,0.02468445102014051,0.0220605237707511,0.0048753307786807976,
cc18_1489,openml_cc18,lgbm,1,gbdt,cpu,80.1,id,0.8853267570900123,0.8592785281651927,0.9463112470118937,0.26902521891146985,0.08244650309150119,0.02519601507739628,0.02153548075419808,9.701332084083303e-05,
cc18_1489,openml_cc18,lgbm,2,gbdt,cpu,105.7,id,0.8822441430332922,0.8564829072990452,0.9466623036649214,0.2677776946666065,0.08192821064130658,0.02017246144697763,0.020905328161023414,-0.0002984807482641627,
cc18_1489,openml_cc18,lgbm,3,gbdt,cpu,84.4,id,0.8859432799013564,0.8609430683268071,0.9443387302565005,0.2807493463775806,0.0838216095570286,0.027443919731239295,0.02801912652862937,0.01602276778299294,
cc18_1489,openml_cc18,lgbm,4,gbdt,cpu,92.0,id,0.8877928483353884,0.8616378488568203,0.9441169137812192,0.27466488577596126,0.08393331523228426,0.025105694598463672,0.02328223287235349,0.011635613446893067,
cc18_1489,openml_cc18,logreg,0,linear,cpu,1.0,id,0.7336621454993835,0.6426353263818616,0.795532872834998,0.4889084288758403,0.1643779866896492,0.05899701653909725,0.0506840855396239,,
cc18_1489,openml_cc18,logreg,1,linear,cpu,1.0,id,0.7336621454993835,0.6426353263818616,0.795532872834998,0.4889084288758403,0.1643779866896492,0.05899701653909725,0.0506840855396239,,
cc18_1489,openml_cc18,logreg,2,linear,cpu,1.1,id,0.7336621454993835,0.6426353263818616,0.795532872834998,0.4889084288758403,0.1643779866896492,0.05899701653909725,0.0506840855396239,,
cc18_1489,openml_cc18,logreg,3,linear,cpu,1.0,id,0.7336621454993835,0.6426353263818616,0.795532872834998,0.4889084288758403,0.1643779866896492,0.05899701653909725,0.0506840855396239,,
cc18_1489,openml_cc18,logreg,4,linear,cpu,1.0,id,0.7336621454993835,0.6426353263818616,0.795532872834998,0.4889084288758403,0.1643779866896492,0.05899701653909725,0.0506840855396239,,
cc18_1489,openml_cc18,mlp,0,mlp,cpu,2.8,id,0.8532675709001233,0.8077272793934327,0.9109379353835774,0.3459725078515385,0.11104142429017307,0.03684001011284742,0.035053904780138756,,
cc18_1489,openml_cc18,mlp,1,mlp,cpu,2.7,id,0.8347718865598027,0.792181794183642,0.9067875841436049,0.3522730972831032,0.11318718149039789,0.04298792847428751,0.03619767767903037,,
cc18_1489,openml_cc18,mlp,2,mlp,cpu,2.5,id,0.8378545006165228,0.777167935236922,0.9063952806253393,0.35601217079099806,0.11454714915589727,0.03952035083264371,0.038493037890410475,,
cc18_1489,openml_cc18,mlp,3,mlp,cpu,2.2,id,0.8378545006165228,0.8054174549400912,0.9015831463475443,0.3578605250724642,0.11552075521583466,0.035293439218864006,0.03004549297474374,,
cc18_1489,openml_cc18,mlp,4,mlp,cpu,2.8,id,0.8464858199753391,0.8213515772801268,0.9143678413773887,0.3371640918640286,0.1074247589476925,0.03436253682403617,0.03170613063568301,,
cc18_1489,openml_cc18,tabicl,0,tfm,cuda,5.1,id,0.903822441430333,0.884649933271738,0.9661858198776894,0.2160731657018702,0.06560682912683398,0.02744111206276864,0.027018546027253117,,
cc18_1489,openml_cc18,tabicl,1,tfm,cuda,5.0,id,0.9075215782983971,0.8903383342865943,0.9663306422045258,0.2150364671384423,0.06511603037306878,0.02063278544409392,0.024628970390843694,,
cc18_1489,openml_cc18,tabicl,2,tfm,cuda,5.1,id,0.905055487053021,0.888593133588514,0.9661555721765146,0.2161265350384223,0.06537430964742681,0.027517758123806316,0.026284475338498006,,
cc18_1489,openml_cc18,tabicl,3,tfm,cuda,5.2,id,0.9075215782983971,0.8909524542801414,0.9664048865619546,0.21479277052812115,0.06495837312588436,0.02264073996261479,0.024864565009683266,,
cc18_1489,openml_cc18,tabicl,4,tfm,cuda,5.0,id,0.905672009864365,0.8871870737823926,0.9663453077566106,0.21576606538747886,0.06521510709892046,0.022508457323143532,0.0233350994543851,,
cc18_1489,openml_cc18,tabpfn25,0,tfm,cuda,4.8,id,0.9007398273736128,0.872028392508836,0.9590794432956429,0.2338326785526928,0.07091391228632843,0.015174746991085793,0.017325036095237396,,
cc18_1489,openml_cc18,tabpfn25,1,tfm,cuda,4.9,id,0.8982737361282368,0.8733537917784915,0.9593049261589452,0.23293321834886535,0.07100616530738348,0.022119180959650524,0.018808716945035737,,
cc18_1489,openml_cc18,tabpfn25,2,tfm,cuda,4.8,id,0.8988902589395807,0.8707194919852759,0.9583828295716192,0.23517857796296332,0.07143170637524694,0.021232598930891286,0.018353328811488004,,
cc18_1489,openml_cc18,tabpfn25,3,tfm,cuda,4.8,id,0.8970406905055487,0.8700247114552627,0.9586660580462552,0.23438401641265366,0.07126546855193709,0.018619229875243136,0.019663892777152917,,
cc18_1489,openml_cc18,tabpfn25,4,tfm,cuda,4.8,id,0.9001233045622689,0.8728203323214103,0.9595166600671683,0.23259016146595912,0.07056443894051295,0.018127843207058427,0.016222869165920095,,
cc18_1489,openml_cc18,tabpfn2,0,tfm,cuda,4.8,id,0.906905055487053,0.8800761142153196,0.9614323478082333,0.22787113948463064,0.06864500034571817,0.022486606486481594,0.023562442875798555,,
cc18_1489,openml_cc18,tabpfn2,1,tfm,cuda,4.8,id,0.9032059186189889,0.8762300731811049,0.9600473697332336,0.23193727220699528,0.06968693797327163,0.01795630350722742,0.020447450788765455,,
cc18_1489,openml_cc18,tabpfn2,2,tfm,cuda,4.7,id,0.903822441430333,0.8778946133427192,0.9597879727807354,0.23278700721499673,0.06941076764998821,0.023343234814464597,0.023329041097963462,,
cc18_1489,openml_cc18,tabpfn2,3,tfm,cuda,4.8,id,0.9032059186189889,0.8731594732133692,0.9594864123659934,0.2348581520491684,0.0709083225627312,0.027732604648343723,0.023731268080274055,,
cc18_1489,openml_cc18,tabpfn2,4,tfm,cuda,4.7,id,0.903822441430333,0.8754381333685306,0.9600501195242495,0.23146989115966532,0.06917025742488225,0.021523713590703573,0.021978502344071966,,
cc18_1489,openml_cc18,xgb,0,gbdt,cpu,68.1,id,0.8890258939580764,0.8637386891929547,0.947610981565401,0.26758954106155847,0.08146389998007038,0.030109788157946155,0.024400995532797634,0.0054881776626724,
cc18_1489,openml_cc18,xgb,1,gbdt,cpu,64.1,id,0.8927250308261405,0.8706553301949052,0.9494551747400533,0.2570463529287734,0.07813385893975236,0.01735289468121073,0.01575192630399505,-0.004602560367230224,
cc18_1489,openml_cc18,xgb,2,gbdt,cpu,49.8,id,0.8834771886559802,0.8573555076480854,0.9462195873113644,0.26842645711830876,0.08264032760649405,0.024191805360202573,0.022403409172419276,-0.004960919149025356,
cc18_1489,openml_cc18,xgb,3,gbdt,cpu,62.3,id,0.8816276202219482,0.859117207092261,0.9423258832328744,0.27909225745740424,0.08562888941498518,0.021090069923517737,0.022331761672346902,0.007373750545423274,
cc18_1489,openml_cc18,xgb,4,gbdt,cpu,67.7,id,0.8859432799013564,0.8597148283397128,0.945361652514409,0.2783658570280702,0.08343934229210336,0.03198869139445272,0.030261267447320345,0.014420587227148451,
cc18_151,openml_cc18,catb,0,gbdt,cpu,173.8,id,0.8879,0.8847977154937128,0.9547438465707176,0.26925261127143735,0.08188179814725617,0.010095089834620957,0.010870231987301327,-0.056958511088752495,
cc18_151,openml_cc18,catb,1,gbdt,cpu,183.6,id,0.8889,0.8850021947907565,0.9541410163317046,0.2710232569095743,0.0823825055390271,0.008521640617658182,0.010685089532188241,-0.053766837333317496,
cc18_151,openml_cc18,catb,2,gbdt,cpu,178.1,id,0.8828,0.8792457834603664,0.952955807133911,0.2765904474858761,0.0841509930239447,0.015217846552536204,0.016945605964899753,-0.03860119512685645,
cc18_151,openml_cc18,catb,3,gbdt,cpu,180.2,id,0.8828,0.8798127224126339,0.9547593843782285,0.2693306537716477,0.08259796017367792,0.010188493877105926,0.012099498222722195,-0.03548797524235453,
cc18_151,openml_cc18,catb,4,gbdt,cpu,204.6,id,0.8858,0.8814260282594927,0.9551266915512985,0.2682964800270458,0.08254836099514423,0.006085526047130212,0.01016671639157601,-0.049945755276669,
cc18_151,openml_cc18,lgbm,0,gbdt,cpu,266.3,id,0.8798,0.8761442354256401,0.9521242445212019,0.2801203483626918,0.08625451096755624,0.024084935796365878,0.022309642979417788,-0.03648079195510273,
cc18_151,openml_cc18,lgbm,1,gbdt,cpu,169.8,id,0.8827,0.8787730914550846,0.9537004992636169,0.2743153814282829,0.08436759175707263,0.01822261247256515,0.01735194814722559,-0.039226751928122694,
cc18_151,openml_cc18,lgbm,2,gbdt,cpu,200.5,id,0.8885,0.8855112720562657,0.9560627784246418,0.2658562580420825,0.08116418546052641,0.010086603785402106,0.011621111827530827,-0.03429235803877839,
cc18_151,openml_cc18,lgbm,3,gbdt,cpu,207.0,id,0.8814,0.8784737368602306,0.9508467464208988,0.283069738333916,0.08685144482185786,0.020562502069912537,0.02039959098693807,-0.02391484100596436,
cc18_151,openml_cc18,lgbm,4,gbdt,cpu,213.6,id,0.8909,0.8871869307869704,0.9580263417298771,0.2608881278830008,0.07901919579810565,0.013378675515975505,0.014567761473575684,-0.0546712251694238,
cc18_151,openml_cc18,logreg,0,linear,cpu,1.1,id,0.7701,0.7503511587994645,0.8320378465143619,0.4953716485468186,0.1618138681627249,0.024705766462666808,0.021842601189579546,,
cc18_151,openml_cc18,logreg,1,linear,cpu,1.1,id,0.7687,0.7481777083102572,0.8298390213284432,0.49611500776013584,0.1623228767659373,0.02515096064848564,0.021466380187497826,,
cc18_151,openml_cc18,logreg,2,linear,cpu,1.1,id,0.765,0.7467873706253311,0.8297964915913748,0.49879099570543883,0.16353742116139444,0.020907134972296203,0.018881561898536646,,
cc18_151,openml_cc18,logreg,3,linear,cpu,1.1,id,0.7666,0.7483707505862673,0.833063349677758,0.5047901311519013,0.1623015623230906,0.02403693439028829,0.023421068892822916,,
cc18_151,openml_cc18,logreg,4,linear,cpu,1.1,id,0.7623,0.7434157956063059,0.8284006722649448,0.49839562376463903,0.1637028696091772,0.01821225909211152,0.019303124064734462,,
cc18_151,openml_cc18,mlp,0,mlp,cpu,6.0,id,0.8096,0.7969127514139732,0.8825464738643491,0.4262813796826833,0.1364122436634736,0.020713458584621564,0.020482136593729265,,
cc18_151,openml_cc18,mlp,1,mlp,cpu,4.4,id,0.8009,0.792999027728207,0.8762527947686035,0.4353582429871682,0.13988818373889175,0.016008270108327255,0.016549654287029137,,
cc18_151,openml_cc18,mlp,2,mlp,cpu,3.7,id,0.7941,0.7821430906728539,0.8708923030166298,0.44272052244688814,0.14343044188786797,0.01605763023644686,0.016994648976036704,,
cc18_151,openml_cc18,mlp,3,mlp,cpu,4.9,id,0.8087,0.7989877662801947,0.8843702750127094,0.4223995471268182,0.13535050220361086,0.016810018430091434,0.0170626034719106,,
cc18_151,openml_cc18,mlp,4,mlp,cpu,4.1,id,0.7975,0.7843909465613557,0.875938085996729,0.43494872984243976,0.14053202108274587,0.016928635249659405,0.01609251474655093,,
cc18_151,openml_cc18,tabicl,0,tfm,cuda,9.6,id,0.8836,0.8812867008864241,0.9543625439788103,0.2702528688976465,0.08345448485338118,0.007564179551601407,0.00947470338620311,,
cc18_151,openml_cc18,tabicl,1,tfm,cuda,9.6,id,0.8826,0.8796590074622885,0.9525605413543705,0.27507723975058473,0.08552233526331907,0.011681195273995401,0.013026694858794895,,
cc18_151,openml_cc18,tabicl,2,tfm,cuda,9.8,id,0.8788,0.8747938108305844,0.9520013777773253,0.27783492226663814,0.08615056497502444,0.011732699335925295,0.012596272171371608,,
cc18_151,openml_cc18,tabicl,3,tfm,cuda,9.7,id,0.8866,0.8847947654110432,0.95374145197527,0.27376508687784146,0.08303148793544526,0.014561861771345132,0.015614096942181539,,
cc18_151,openml_cc18,tabicl,4,tfm,cuda,9.6,id,0.8835,0.880263695662568,0.9536134158905776,0.27213111683755753,0.08425732190543206,0.010387034068256598,0.010804051802819386,,
cc18_151,openml_cc18,tabpfn25,0,tfm,cuda,8.8,id,0.8662,0.8619062082451137,0.94148043454898,0.30586782073416247,0.09550513517835763,0.01711901272274552,0.016524517133220024,,
cc18_151,openml_cc18,tabpfn25,1,tfm,cuda,8.8,id,0.8653,0.8596312341287912,0.9386767873186221,0.3123715772978722,0.09748822070254388,0.014655466186441483,0.014856749132299991,,
cc18_151,openml_cc18,tabpfn25,2,tfm,cuda,8.8,id,0.8613,0.8565252367528277,0.9385451690506852,0.3132814529691429,0.09841376440810519,0.015850169101357447,0.015856881532213995,,
cc18_151,openml_cc18,tabpfn25,3,tfm,cuda,8.8,id,0.8711,0.8676769871595139,0.9421400400137752,0.30372916322306753,0.09383434118747452,0.01208139345757665,0.013406971756822799,,
cc18_151,openml_cc18,tabpfn25,4,tfm,cuda,9.1,id,0.8639,0.8579459600898361,0.9380125987454635,0.3147594828404229,0.09847633883976359,0.01814115173630417,0.017487296470114638,,
cc18_151,openml_cc18,tabpfn2,0,tfm,cuda,9.7,id,0.8795,0.8760091617470032,0.9512169204642931,0.2852191733150519,0.08735124813531588,0.03034796294085681,0.030229465556494296,,
cc18_151,openml_cc18,tabpfn2,1,tfm,cuda,9.7,id,0.8826,0.8781357816531903,0.9541561952584315,0.27933641547093085,0.08517521952011534,0.03450433840118347,0.03400342613841757,,
cc18_151,openml_cc18,tabpfn2,2,tfm,cuda,9.7,id,0.8762,0.8713500218104457,0.9490569982782691,0.2924278390460071,0.08996016988435675,0.03517877872772515,0.0338895835740609,,
cc18_151,openml_cc18,tabpfn2,3,tfm,cuda,9.8,id,0.8876,0.8845086013217665,0.9541056552255693,0.27834841142222455,0.08437782931875712,0.034107605078071354,0.03391148204788796,,
cc18_151,openml_cc18,tabpfn2,4,tfm,cuda,9.7,id,0.8851,0.881282179673679,0.9543857116845332,0.2790988972634732,0.08497109452847965,0.035559915046766415,0.03582930034166124,,
cc18_151,openml_cc18,xgb,0,gbdt,cpu,84.8,id,0.8877,0.8845929342950514,0.9555143358306811,0.26700656055814487,0.08143958817264203,0.009521779294684533,0.011824838066083828,-0.05212730597734977,
cc18_151,openml_cc18,xgb,1,gbdt,cpu,92.5,id,0.8853,0.8810831600063997,0.9533715678190344,0.2727330417921415,0.08422563986844595,0.010055559204891328,0.012358738550147663,-0.045502429103282394,
cc18_151,openml_cc18,xgb,2,gbdt,cpu,67.8,id,0.8817,0.8776528051030268,0.9527327136933981,0.2766099853986116,0.08532976913689304,0.017438891074247648,0.017151565157756017,-0.02750291272651001,
cc18_151,openml_cc18,xgb,3,gbdt,cpu,97.4,id,0.8876,0.8852121222060053,0.9582494998278096,0.2632824481484874,0.07975361411204422,0.022631118977814908,0.02337343467064418,-0.048511058913769445,
cc18_151,openml_cc18,xgb,4,gbdt,cpu,100.5,id,0.8878,0.8836894534179471,0.9545408995014995,0.2696504594267242,0.08264874036359562,0.009628177475184204,0.01120496677529821,-0.0437126988450256,
cc18_1590,openml_cc18,catb,0,gbdt,cpu,170.1,id,0.8689,0.7855299157252789,0.918444880293573,0.29320810216143,0.09282898326636585,0.007997257680689237,0.010378843457071704,-0.0074229661120586155,
cc18_1590,openml_cc18,catb,1,gbdt,cpu,174.7,id,0.8698,0.7826544577713641,0.9210219013597665,0.28977565818064344,0.09157392571877222,0.008013833059713801,0.01166309445900797,-0.007025235221488846,
cc18_1590,openml_cc18,catb,2,gbdt,cpu,160.4,id,0.8722,0.7853407173697102,0.9224559337464199,0.28862017544394064,0.09069364021481877,0.012219473394047982,0.013093975812580302,-0.002900642694930511,
cc18_1590,openml_cc18,catb,3,gbdt,cpu,170.4,id,0.8635,0.7629185528850996,0.9189435136137958,0.2966985010048352,0.09394416022542085,0.017247369178131047,0.0182761352655678,-0.0034529496668443405,
cc18_1590,openml_cc18,catb,4,gbdt,cpu,175.2,id,0.8693,0.7762094961539541,0.9206748375860675,0.2900100761248955,0.09149579588509686,0.011801611561576936,0.013077842790018843,-0.012566475901556351,
cc18_1590,openml_cc18,lgbm,0,gbdt,cpu,331.4,id,0.8733,0.8010341179722367,0.9226858753287372,0.28756401749473726,0.09077841439269493,0.01951803826241563,0.01917830812778629,-0.01751583095088277,
cc18_1590,openml_cc18,lgbm,1,gbdt,cpu,201.9,id,0.8702,0.7901680453588411,0.9220521419014649,0.2873577860722244,0.09127687473815937,0.009089301428678375,0.01273555917814003,-0.006573982999273809,
cc18_1590,openml_cc18,lgbm,2,gbdt,cpu,185.0,id,0.8741,0.7968673030384217,0.9254544368399608,0.28316940298488924,0.08919156652495686,0.009483085000859868,0.010798322613821838,-0.00724174713590181,
cc18_1590,openml_cc18,lgbm,3,gbdt,cpu,215.9,id,0.8676,0.7851698962500321,0.9213644668812189,0.290055817281515,0.09201783911654234,0.013764053500627692,0.014631926888552173,-0.010773188961979596,
cc18_1590,openml_cc18,lgbm,4,gbdt,cpu,275.9,id,0.8673,0.7834148409563637,0.9198860648065947,0.29100150267071506,0.09195315465653205,0.01573691230394317,0.01484688343120452,-0.018347670940544902,
cc18_1590,openml_cc18,logreg,0,linear,cpu,1.1,id,0.8263,0.6929069310395797,0.8467091807369415,0.388492538024049,0.12344916173121813,0.014238549926871359,0.014593464886158869,,
